query_idx,query_start,persistence_mse,persistence_mae,random_mse,random_mae,random_true_transition_similarity,M0_mse,M0_mae,M0_mean_context_similarity,M0_mean_true_transition_similarity,M0_beats_persistence,M0_skill_vs_persistence,M1_mse,M1_mae,M1_mean_context_similarity,M1_mean_true_transition_similarity,M1_beats_persistence,M1_skill_vs_persistence,M2_mse,M2_mae,M2_mean_context_similarity,M2_mean_true_transition_similarity,M2_beats_persistence,M2_skill_vs_persistence
721,8652,0.17777416429269297,0.3872650679409526,0.15922043119822932,0.36617849564392896,-0.0350184295141174,0.11924206273764548,0.27694817998854787,0.6544100703992359,0.5448741030105635,1.0,0.3292497635296341,0.11339379479155602,0.2698878390481922,0.5708741288158704,0.5684823305008824,1.0,0.36214693938956777,0.10049350707053616,0.2477815423572285,0.48375830821732857,0.6044814467112223,1.0,0.4347125327779323
722,8664,0.4995393771741785,0.6560600949598492,0.5006180451461203,0.6523514507367433,0.012170353697016419,0.3735816014058591,0.534655389476764,0.6977145873662179,0.3040200156902394,1.0,0.25214784163932014,0.45633309055112176,0.5924947943920229,0.6074944824532864,0.18483186303990817,1.0,0.08649225385888182,0.3195896949489809,0.4777755094648053,0.539252737305238,0.5851375957772827,1.0,0.36023122590084244
723,8676,0.3722636734789618,0.5852002803636195,0.44277479487498334,0.6401419383765526,-0.08510571790765256,0.49672326215189644,0.6406353971960035,0.5768645885979158,-0.2627504283834182,0.0,-0.3343318124753003,0.47995553554135784,0.6256867502042825,0.5809773142297175,-0.2351432323345592,0.0,-0.28928920476169484,0.38078478984027475,0.537966471562543,0.5760547460989786,0.0605047462117862,0.0,-0.022890002351503957
724,8688,0.10716305919947562,0.2957047940311944,0.26512925680511085,0.44580837377194565,-0.5528720510656148,0.3015145700069748,0.49949033714413416,0.7385711252380593,-0.6707241548149179,0.0,-1.8136054743055543,0.16319995699002374,0.33156296402239205,0.6486752068571656,-0.24575937156862718,0.0,-0.522912449580595,0.1790509546364886,0.35483439690559754,0.5876500987513757,-0.3218947606877417,0.0,-0.6708272045798851
725,8700,0.04708593897183031,0.19098658276402866,0.08725310653537273,0.21800498613912897,0.04608194650327506,0.2769389380817892,0.4638984970131439,0.8571099188308416,-0.4148629022173152,0.0,-4.881563458837914,0.2407090057160078,0.44005286599885185,0.7174955252936338,-0.4006998841721807,0.0,-4.1121207513779146,0.23488064029412814,0.4146126236913041,0.6204567251098823,-0.38215831140520656,0.0,-3.9883393094199118
726,8712,0.05420735194650312,0.20930466209926787,0.1637787486406613,0.3048487820027979,0.3014514217029914,0.17864514333399953,0.35749614392510903,0.922857086504734,-0.0032473580103712595,0.0,-2.29558882548447,0.11115530429544916,0.3127488567606649,0.7553109028112813,-0.12028078964527993,0.0,-1.0505577251799276,0.12242409652158359,0.310013061568888,0.6693484748195252,-0.03467254184702303,0.0,-1.2584408226102455
727,8724,0.043721096473217626,0.1496857477459239,0.06224664501322641,0.18928500265727868,-0.03245872682957361,0.05598602013283797,0.19099681578971275,0.904448587932192,0.023685057070580016,0.0,-0.28052644258667003,0.06421608533940819,0.1847910513575101,0.7050965566366849,0.0928966598686165,0.0,-0.4687665799677565,0.09097568596948537,0.22816836457254594,0.6410667684096821,0.244496993929408,0.0,-1.0808189480155108
728,8736,0.04841355577294659,0.16751426904365693,0.14043003823809985,0.2696520011428045,-0.1274912503368069,0.0661835441644223,0.18653293533952878,0.8950899909367876,0.41797961855214777,0.0,-0.3670457190712182,0.04951113218499836,0.15194562785528917,0.6489018394627594,0.14389876242677802,0.0,-0.022670848991122705,0.24277022626420575,0.39482567247873795,0.5548954741732358,-0.2067341884822067,0.0,-4.014509312283675
729,8748,0.050539128323999614,0.17636159899563042,0.03693785744532514,0.14546957336249242,0.32002156627847456,0.04556750222311184,0.12059414862599903,0.8832889317654361,0.29476696150428366,1.0,0.09837182131467215,0.09545476594437652,0.22547035103524746,0.6183665989127606,0.3532766785975652,0.0,-0.8887299625040768,0.0731240688687071,0.20835243079002982,0.5244299116205419,0.1294098475964412,0.0,-0.4468802944110639
730,8760,0.05020545562874928,0.1711969919390269,0.19258588929480605,0.3833139133446634,-0.22888989385606506,0.05089982403554586,0.13219369290463387,0.841856405583035,0.2175187662523213,0.0,-0.013830536902825541,0.16111715636506654,0.3498446072039372,0.5980684267979142,0.25133302482187925,0.0,-2.2091563426187815,0.06988943800075902,0.22195949081112462,0.44943787139350305,0.049580156505340825,0.0,-0.3920685934525818
