query_idx,query_start,persistence_mse,persistence_mae,random_mse,random_mae,random_true_transition_similarity,M0_mse,M0_mae,M0_mean_context_similarity,M0_mean_true_transition_similarity,M0_beats_persistence,M0_skill_vs_persistence,M1_mse,M1_mae,M1_mean_context_similarity,M1_mean_true_transition_similarity,M1_beats_persistence,M1_skill_vs_persistence,M2_mse,M2_mae,M2_mean_context_similarity,M2_mean_true_transition_similarity,M2_beats_persistence,M2_skill_vs_persistence
1182,14184,0.015735726912203176,0.10236756191005159,0.06271615736607687,0.2163025685838493,0.04107356469831628,0.0491982555273287,0.16888170201267572,0.8365302529999571,0.2917932027047023,0.0,-2.126532113948614,0.06835909494427521,0.22631246818286202,0.5919397522364932,0.20280343182783817,0.0,-3.3441968283818024,0.040912315294893954,0.15681016557515415,0.5492603829486903,0.03569761027910372,0.0,-1.599963479486044
1183,14196,0.03251797132939835,0.15404741008092443,0.03224126064892046,0.14575414379768412,0.11650076551330772,0.08786890628821376,0.24211934796864987,0.8221008395578757,0.5372084206617599,0.0,-1.702164455406066,0.037445963629797525,0.15547303765935466,0.5785880305838254,0.06874873227375719,0.0,-0.15154673243542582,0.04065071614404741,0.1668939995645772,0.5497975122873571,0.007041790689107585,0.0,-0.25010000569428303
1184,14208,0.08940758105817698,0.26571751547761424,0.04388380401226518,0.1737037973136016,0.33196258275292295,0.023202478688155198,0.1316890830896841,0.7894609166444277,0.4202471002223456,1.0,0.7404864507735929,0.09968366125627733,0.2665962567946334,0.5689723410070705,-0.20602205342101515,0.0,-0.11493522223147679,0.10730714480213706,0.28149433521434325,0.5394327047465988,-0.27656312397827587,0.0,-0.20020185684604241
1185,14220,0.017756642210416642,0.09671679763842395,0.0306056252067519,0.1453744818914167,-0.08351909877829067,0.019085871615464517,0.10814359715585502,0.7672221325626808,-0.053136362618081724,0.0,-0.07485815106800464,0.06755388258670515,0.21063349158784014,0.5532875136492423,-0.25953360193248814,0.0,-2.804428888423273,0.0516811261529937,0.17664635810889825,0.5380594719671289,-0.2618530689692077,0.0,-1.910523596779791
1186,14232,0.019349239371022352,0.10356287205599272,0.029111512339533935,0.13129960458056275,-0.008969555799410722,0.020161284451195055,0.12315927320307951,0.746930438640892,0.13051563118977874,0.0,-0.04196780372611597,0.023340098620440283,0.12777606678028663,0.5073806273415681,0.043190810930247375,0.0,-0.20625406368142252,0.025742917395827892,0.11875399905383126,0.5121473325442041,0.029508480057906274,0.0,-0.3304356260319352
1187,14244,0.07735775664629758,0.23775653940927163,0.12965606861012194,0.32062384895916723,-0.06381188644376838,0.03290095726032825,0.14131980850482886,0.6978352808334611,0.1380354050934151,1.0,0.5746909077164544,0.10235747126452772,0.28198204454470355,0.5032928254820417,-0.1991729072481641,0.0,-0.3231701086231882,0.108790417487159,0.29953856969695064,0.5177341863787712,-0.1882284698922549,0.0,-0.4063284950800834
1188,14256,0.06774764494429945,0.22922932229297502,0.18702405715830084,0.37642924799523136,-0.6307265100956135,0.036561496057961974,0.16421429117628858,0.5284142822573672,0.5249888530485818,1.0,0.460328162137267,0.041083484150940396,0.17795627488642332,0.41090156240832726,0.4070297225967409,1.0,0.3935806302238508,0.05090149524965578,0.20330135834192434,0.45435312287379775,0.3366117814280353,1.0,0.2486602996826559
1189,14268,0.11725161924978933,0.3102186607869835,0.06658232446372372,0.22916677767126767,0.5135847099183632,0.05576807553547749,0.20529335104903257,0.6251613955179499,0.6539684328857696,1.0,0.5243726620382883,0.056249673747913016,0.20789726008799003,0.4531179128472506,0.5950379123136169,1.0,0.5202652713214954,0.05146236020284672,0.20813498394394866,0.4898447185691189,0.6633430220795586,1.0,0.5610946737271675
1190,14280,0.04216872693502189,0.171134771205533,0.05327055092038652,0.18518997572691243,-0.056870748742933096,0.043231726300582286,0.15249824202726822,0.6364014164692834,0.23977189078349426,0.0,-0.025208239442428004,0.023845382405516233,0.11142863006940272,0.47069503685913433,0.4681004939195906,1.0,0.43452448914903774,0.034997624979019266,0.133081322494334,0.5232316549545304,0.364389694867345,1.0,0.1700573500132605
1191,14292,0.1850402144827984,0.3926042269874667,0.19092378495976559,0.3935787702022942,-0.07276055912763685,0.14293827831338926,0.34996722069498726,0.6297939477520768,0.34870605248919223,1.0,0.22752857419176298,0.052709809833388487,0.2083522862100153,0.5041376880973756,0.7575279979609114,1.0,0.7151440297412297,0.0632997838906813,0.22575427877509127,0.5184266756574919,0.5458539429638523,1.0,0.6579133672774371
1192,14304,0.08764493717910293,0.26349032157585756,0.049115148435826754,0.188648217728039,0.40279446703660715,0.07432878733169812,0.23910281245624068,0.6479514519662984,0.3588060357896353,1.0,0.15193290423830397,0.04417896799287552,0.17786030017182086,0.4462354583207112,0.3375356564512073,1.0,0.49593245868160596,0.034945321002884125,0.15960720189885383,0.42775871969379187,0.4518153199336316,1.0,0.6012853437104626
1193,14316,0.05986511934374985,0.2160286937839214,0.11555921590400187,0.3093017716652003,-0.3855628718309282,0.0323162826489733,0.1464148402303271,0.5911602775681251,0.46405113383325236,1.0,0.46018177190275245,0.025672579493435,0.13450357673058888,0.4127648166617017,0.4793752894656024,1.0,0.5711596372835877,0.012743757855165926,0.09190427647768684,0.42042624683755525,0.6760345365025102,1.0,0.7871254915238648
1194,14328,0.01071771585438752,0.07274249130702283,0.042340442719681966,0.17169788932058228,-0.23891063298173337,0.03331910851175727,0.14078851003376222,0.5926205757128093,-0.1640495126013676,0.0,-2.108788193719224,0.04201037600322799,0.1651635350286769,0.4295759257910438,-0.041188005904002796,0.0,-2.919713544750318,0.008976178173914657,0.07461318628304763,0.409874865490225,0.1291465444789516,1.0,0.16249149577518696
